              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     219.518     185.260      19.769      49.366
     221.523     185.223      19.796      49.365
     223.528     185.186      19.824      49.365
     225.532     185.150      19.851      49.364
     227.538     185.116      19.879      49.364
     229.550     185.082      19.907      49.364
     231.555     185.048      19.934      49.363
     233.560     185.005      19.962      49.363
     235.565     184.973      19.990      49.362
     237.571     184.930      20.017      49.362
     239.576     184.900      20.045      49.361
     241.581     184.859      20.072      49.361
     243.586     184.830      20.100      49.361
     245.592     184.790      20.128      49.360
     247.597     184.752      20.155      49.360
     249.603     184.714      20.183      49.359
     251.608     184.677      20.210      49.359
     253.614     184.640      20.238      49.358
     255.619     184.604      20.266      49.357
     257.625     184.569      20.293      49.357
     259.630     184.535      20.321      49.356
     261.636     184.501      20.348      49.356
     263.642     184.457      20.376      49.355
     265.648     184.425      20.404      49.355
     267.653     184.383      20.431      49.354
     269.659     184.352      20.459      49.354
     271.665     184.311      20.486      49.353
     273.671     184.281      20.514      49.353
     275.677     184.242      20.542      49.352
     277.683     184.203      20.569      49.352
     279.689     184.165      20.597      49.351
     281.695     184.138      20.624      49.350
     283.702     184.102      20.652      49.350
     285.708     184.066      20.680      49.349
     287.714     184.019      20.707      49.348
     289.713     183.985      20.735      49.348
     291.720     183.951      20.762      49.347
     293.726     183.918      20.790      49.347
     295.732     183.874      20.817      49.346
     297.739     183.843      20.845      49.345
     299.746     183.801      20.873      49.345
     301.752     183.771      20.900      49.344
     303.759     183.730      20.928      49.343
     305.766     183.701      20.955      49.343
     307.765     183.662      20.983      49.342
     309.772     183.624      21.011      49.341
     311.779     183.586      21.038      49.341
     313.786     183.549      21.066      49.340
     315.793     183.513      21.093      49.339
     317.793     183.477      21.121      49.339
     319.800     183.442      21.149      49.338
     321.807     183.409      21.176      49.337
     323.814     183.375      21.204      49.336
     325.822     183.332      21.231      49.336
     327.822     183.300      21.259      49.335
     329.829     183.258      21.286      49.334
     331.837     183.227      21.314      49.333
     333.844     183.186      21.342      49.333
     335.844     183.157      21.369      49.332
     337.852     183.118      21.397      49.331
     339.860     183.079      21.424      49.330
     341.868     183.042      21.452      49.330
     343.868     183.004      21.479      49.329
     345.876     182.968      21.507      49.328
     347.884     182.932      21.535      49.327
     349.885     182.897      21.562      49.326
     351.893     182.863      21.590      49.326
     353.901     182.829      21.617      49.325
     355.902     182.785      21.645      49.324
     357.911     182.754      21.672      49.323
     359.912     182.722      21.700      49.322
     361.920     182.680      21.728      49.321
     363.929     182.650      21.755      49.321
     365.930     182.610      21.783      49.320
     367.939     182.571      21.810      49.319
     369.940     182.532      21.838      49.318
     371.949     182.505      21.865      49.317
     373.958     182.467      21.893      49.316
     375.960     182.431      21.920      49.315
     377.968     182.395      21.948      49.314
     379.970     182.359      21.976      49.313
     381.980     182.314      22.003      49.312
     383.982     182.280      22.031      49.312
     385.991     182.247      22.058      49.311
     387.993     182.215      22.086      49.310
     390.003     182.172      22.113      49.309
     392.005     182.141      22.141      49.308
     394.014     182.100      22.168      49.307
     396.017     182.070      22.196      49.306
     398.019     182.031      22.223      49.305
     400.029     181.992      22.251      49.304
     402.032     181.953      22.278      49.303
     404.042     181.916      22.306      49.302
     406.044     181.890      22.334      49.301
     408.047     181.853      22.361      49.300
     410.058     181.807      22.389      49.299
     412.061     181.772      22.416      49.298
     414.071     181.739      22.444      49.297
     416.074     181.705      22.471      49.296
     418.078     181.672      22.499      49.295
     420.089     181.630      22.526      49.294
     422.092     181.599      22.554      49.293
     424.096     181.557      22.581      49.292
     426.099     181.527      22.609      49.291
     428.110     181.487      22.636      49.290
      -1.073     191.289      16.730      49.387
       0.938     191.250      16.758      49.388
       2.942     191.211      16.785      49.388
       4.946     191.173      16.813      49.388
       6.949     191.136      16.840      49.388
       8.960     191.099      16.868      49.389
      10.964     191.064      16.896      49.389
      12.968     191.029      16.923      49.389
      14.979     190.995      16.951      49.390
      16.983     190.961      16.979      49.390
      18.986     190.917      17.006      49.390
      20.990     190.886      17.034      49.390
      23.001     190.843      17.062      49.391
      25.005     190.812      17.089      49.391
      27.008     190.772      17.117      49.391
      29.012     190.731      17.144      49.391
      31.023     190.703      17.172      49.392
      33.026     190.664      17.200      49.392
      35.030     190.626      17.227      49.392
      37.040     190.589      17.255      49.392
      39.044     190.552      17.283      49.392
      41.047     190.516      17.310      49.393
      43.058     190.481      17.338      49.393
      45.062     190.447      17.365      49.393
      47.065     190.402      17.393      49.393
      49.068     190.369      17.421      49.393
      51.079     190.337      17.448      49.394
      53.082     190.294      17.476      49.394
      55.086     190.263      17.504      49.394
      57.096     190.222      17.531      49.394
      59.100     190.182      17.559      49.394
      61.103     190.153      17.587      49.394
      63.114     190.114      17.614      49.394
      65.117     190.076      17.642      49.394
      67.120     190.039      17.669      49.395
      69.131     190.002      17.697      49.395
      71.134     189.965      17.725      49.395
      73.138     189.930      17.752      49.395
      75.148     189.896      17.780      49.395
      77.152     189.862      17.808      49.395
      79.155     189.818      17.835      49.395
      81.165     189.785      17.863      49.395
      83.168     189.742      17.890      49.395
      85.172     189.711      17.918      49.395
      87.182     189.670      17.946      49.395
      89.186     189.641      17.973      49.395
      91.189     189.601      18.001      49.395
      93.199     189.562      18.029      49.395
      95.203     189.523      18.056      49.395
      97.206     189.485      18.084      49.395
      99.216     189.448      18.112      49.395
     101.220     189.412      18.139      49.395
     103.223     189.377      18.167      49.395
     105.233     189.342      18.194      49.395
     107.237     189.308      18.222      49.395
     109.240     189.275      18.250      49.395
     111.250     189.230      18.277      49.395
     113.254     189.199      18.305      49.395
     115.257     189.156      18.333      49.395
     117.268     189.126      18.360      49.395
     119.271     189.085      18.388      49.395
     121.274     189.056      18.416      49.395
     123.285     189.017      18.443      49.395
     125.288     188.978      18.471      49.395
     127.291     188.940      18.498      49.395
     129.302     188.903      18.526      49.395
     131.305     188.867      18.554      49.395
     133.309     188.831      18.581      49.394
     135.319     188.796      18.609      49.394
     137.323     188.762      18.637      49.394
     139.326     188.717      18.664      49.394
     141.336     188.684      18.692      49.394
     143.340     188.652      18.719      49.394
     145.343     188.610      18.747      49.394
     147.354     188.579      18.775      49.394
     149.357     188.538      18.802      49.393
     151.361     188.498      18.830      49.393
     153.364     188.470      18.858      49.393
     155.375     188.431      18.885      49.393
     157.378     188.393      18.913      49.393
     159.382     188.355      18.941      49.392
     161.393     188.319      18.968      49.392
     163.396     188.282      18.996      49.392
     165.400     188.247      19.023      49.392
     167.410     188.213      19.051      49.392
     169.414     188.168      19.079      49.391
     171.418     188.135      19.106      49.391
     173.421     188.103      19.134      49.391
     175.432     188.060      19.162      49.391
     177.436     188.029      19.189      49.390
     179.439     187.988      19.217      49.390
     181.450     187.959      19.244      49.390
     183.454     187.919      19.272      49.390
     185.458     187.880      19.300      49.389
     187.461     187.842      19.327      49.389
     189.472     187.804      19.355      49.389
     191.476     187.768      19.383      49.388
     193.480     187.731      19.410      49.388
     195.484     187.696      19.438      49.388
     197.495     187.661      19.465      49.388
     199.499     187.627      19.493      49.387
     201.503     187.594      19.521      49.387
     203.507     187.551      19.548      49.387
     205.518     187.519      19.576      49.386
     207.522     187.477      19.604      49.386
     209.526     187.447      19.631      49.386
     211.530     187.406      19.659      49.385
     213.534     187.366      19.686      49.385
     215.546     187.338      19.714      49.384
     217.550     187.299      19.742      49.384
     219.554     187.261      19.769      49.384
     221.558     187.225      19.797      49.383
     223.562     187.188      19.824      49.383
     225.574     187.153      19.852      49.382
     227.578     187.118      19.880      49.382
     229.583     187.084      19.907      49.382
     231.587     187.039      19.935      49.381
     233.592     187.007      19.963      49.381
     235.603     186.975      19.990      49.380
     237.608     186.932      20.018      49.380
     239.612     186.902      20.045      49.379
     241.617     186.861      20.073      49.379
     243.622     186.821      20.101      49.378
     245.626     186.792      20.128      49.378
     247.631     186.754      20.156      49.377
     249.643     186.716      20.184      49.377
     251.648     186.679      20.211      49.376
     253.652     186.642      20.239      49.376
     255.657     186.607      20.266      49.375
     257.662     186.572      20.294      49.375
     259.667     186.537      20.322      49.375
     261.672     186.493      20.349      49.374
     263.677     186.460      20.377      49.373
     265.682     186.427      20.404      49.373
     267.694     186.385      20.432      49.372
     269.699     186.354      20.460      49.372
     271.705     186.313      20.487      49.371
     273.710     186.284      20.515      49.371
     275.715     186.244      20.542      49.370
     277.720     186.205      20.570      49.369
     279.726     186.167      20.598      49.369
     281.731     186.130      20.625      49.368
     283.737     186.093      20.653      49.368
     285.742     186.057      20.681      49.367
     287.748     186.022      20.708      49.367
     289.753     185.987      20.736      49.366
     291.759     185.954      20.763      49.365
     293.765     185.921      20.791      49.365
     295.771     185.877      20.819      49.364
     297.776     185.846      20.846      49.363
     299.782     185.804      20.874      49.363
     301.788     185.773      20.901      49.362
     303.794     185.733      20.929      49.361
     305.800     185.693      20.956      49.361
     307.806     185.665      20.984      49.360
     309.812     185.627      21.012      49.359
     311.818     185.589      21.039      49.359
     313.825     185.552      21.067      49.358
     315.824     185.516      21.094      49.357
     317.830     185.481      21.122      49.357
     319.836     185.446      21.150      49.356
     321.843     185.412      21.177      49.355
     323.849     185.367      21.205      49.354
     325.856     185.335      21.232      49.354
     327.863     185.303      21.260      49.353
     329.869     185.261      21.288      49.352
     331.869     185.231      21.315      49.352
     333.876     185.190      21.343      49.351
     335.883     185.150      21.370      49.350
     337.889     185.122      21.398      49.349
     339.897     185.083      21.426      49.348
     341.904     185.045      21.453      49.348
     343.904     185.008      21.481      49.347
     345.911     184.972      21.508      49.346
     347.918     184.936      21.536      49.345
     349.925     184.901      21.563      49.344
     351.933     184.867      21.591      49.344
     353.933     184.822      21.618      49.343
     355.940     184.789      21.646      49.342
     357.948     184.757      21.674      49.341
     359.949     184.714      21.701      49.340
     361.956     184.684      21.729      49.339
     363.964     184.643      21.756      49.339
     365.972     184.614      21.784      49.338
     367.972     184.574      21.812      49.337
     369.981     184.536      21.839      49.336
     371.989     184.498      21.867      49.335
     373.990     184.460      21.894      49.334
     375.998     184.423      21.922      49.333
     378.006     184.388      21.949      49.332
     380.007     184.353      21.977      49.331
     382.016     184.318      22.004      49.331
     384.017     184.284      22.032      49.330
     386.025     184.251      22.060      49.329
     388.034     184.208      22.087      49.328
     390.035     184.177      22.115      49.327
     392.044     184.135      22.142      49.326
     394.046     184.104      22.170      49.325
     396.055     184.064      22.197      49.324
     398.057     184.024      22.225      49.323
     400.066     183.996      22.253      49.322
     402.068     183.958      22.280      49.321
     404.077     183.920      22.308      49.320
     406.079     183.883      22.335      49.319
     408.089     183.847      22.363      49.318
     410.091     183.812      22.390      49.317
     412.101     183.777      22.418      49.316
     414.103     183.743      22.445      49.315
     416.113     183.699      22.473      49.314
     418.115     183.666      22.500      49.313
     420.125     183.635      22.528      49.312
     422.128     183.592      22.556      49.311
     424.131     183.562      22.583      49.310
     426.141     183.521      22.611      49.309
     428.144     183.493      22.638      49.308
      -1.037     193.291      16.729      49.405
       0.974     193.251      16.757      49.405
       2.977     193.213      16.785      49.406
       4.980     193.175      16.812      49.406
       6.990     193.138      16.840      49.406
       8.993     193.102      16.868      49.407
      11.004     193.066      16.895      49.407
      13.007     193.031      16.923      49.407
      15.010     192.997      16.951      49.408
      17.020     192.952      16.978      49.408
      19.023     192.919      17.006      49.408
      21.026     192.888      17.034      49.408
      23.036     192.845      17.061      49.409
      25.039     192.814      17.089      49.409
      27.049     192.773      17.117      49.409
      29.052     192.733      17.144      49.409
      31.055     192.705      17.172      49.410
      33.065     192.666      17.199      49.410
      35.068     192.628      17.227      49.410
      37.078     192.590      17.255      49.410
      39.081     192.554      17.282      49.410
      41.083     192.518      17.310      49.411
      43.093     192.483      17.338      49.411
      45.096     192.448      17.365      49.411
      47.106     192.403      17.393      49.411
      49.109     192.371      17.420      49.411
      51.111     192.327      17.448      49.411
      53.121     192.296      17.476      49.412
      55.124     192.265      17.503      49.412
      57.134     192.224      17.531      49.412
      59.136     192.183      17.559      49.412
      61.139     192.155      17.586      49.412
      63.149     192.116      17.614      49.412
      65.152     192.078      17.642      49.412
      67.161     192.040      17.669      49.412
      69.164     192.003      17.697      49.413
      71.174     191.967      17.725      49.413
      73.176     191.932      17.752      49.413
      75.179     191.897      17.780      49.413
      77.189     191.852      17.808      49.413
      79.191     191.819      17.835      49.413
      81.201     191.787      17.863      49.413
      83.204     191.744      17.890      49.413
      85.214     191.713      17.918      49.413
      87.216     191.672      17.946      49.413
      89.219     191.631      17.973      49.413
      91.228     191.602      18.001      49.413
      93.231     191.563      18.029      49.413
      95.241     191.525      18.056      49.413
      97.243     191.487      18.084      49.413
      99.253     191.450      18.112      49.413
     101.255     191.414      18.139      49.413
     103.265     191.378      18.167      49.413
     105.268     191.343      18.194      49.413
     107.270     191.309      18.222      49.413
     109.280     191.265      18.250      49.413
     111.283     191.232      18.277      49.413
     113.292     191.200      18.305      49.413
     115.295     191.158      18.333      49.413
     117.305     191.128      18.360      49.413
     119.307     191.087      18.388      49.413
     121.310     191.047      18.416      49.413
     123.320     191.018      18.443      49.413
     125.322     190.980      18.471      49.413
     127.332     190.942      18.499      49.413
     129.335     190.905      18.526      49.413
     131.345     190.868      18.554      49.412
     133.347     190.833      18.581      49.412
     135.350     190.798      18.609      49.412
     137.360     190.764      18.637      49.412
     139.362     190.719      18.664      49.412
     141.372     190.686      18.692      49.412
     143.375     190.654      18.720      49.412
     145.377     190.611      18.747      49.412
     147.387     190.570      18.775      49.411
     149.390     190.540      18.803      49.411
     151.400     190.499      18.830      49.411
     153.403     190.471      18.858      49.411
     155.413     190.432      18.886      49.411
     157.416     190.394      18.913      49.411
     159.418     190.357      18.941      49.410
     161.428     190.320      18.969      49.410
     163.431     190.284      18.996      49.410
     165.441     190.249      19.024      49.410
     167.444     190.215      19.051      49.410
     169.447     190.170      19.079      49.409
     171.457     190.137      19.107      49.409
     173.460     190.105      19.134      49.409
     175.463     190.062      19.162      49.409
     177.473     190.031      19.190      49.408
     179.476     189.990      19.217      49.408
     181.486     189.950      19.245      49.408
     183.489     189.921      19.272      49.408
     185.492     189.882      19.300      49.407
     187.502     189.844      19.328      49.407
     189.505     189.806      19.355      49.407
     191.508     189.769      19.383      49.406
     193.519     189.733      19.411      49.406
     195.522     189.698      19.438      49.406
     197.532     189.663      19.466      49.405
     199.536     189.630      19.494      49.405
     201.539     189.585      19.521      49.405
     203.549     189.553      19.549      49.404
     205.552     189.521      19.576      49.404
     207.556     189.479      19.604      49.404
     209.566     189.449      19.632      49.403
     211.570     189.408      19.659      49.403
     213.573     189.368      19.687      49.403
     215.576     189.329      19.715      49.402
     217.587     189.302      19.742      49.402
     219.590     189.264      19.770      49.402
     221.594     189.227      19.798      49.401
     223.605     189.190      19.825      49.401
     225.608     189.155      19.853      49.400
     227.612     189.120      19.880      49.400
     229.623     189.075      19.908      49.400
     231.626     189.042      19.936      49.399
     233.630     189.009      19.963      49.399
     235.634     188.966      19.991      49.398
     237.645     188.935      20.019      49.398
     239.649     188.893      20.046      49.397
     241.653     188.863      20.074      49.397
     243.657     188.823      20.101      49.396
     245.668     188.784      20.129      49.396
     247.672     188.756      20.157      49.396
     249.676     188.718      20.184      49.395
     251.680     188.681      20.212      49.395
     253.691     188.645      20.240      49.394
     255.695     188.609      20.267      49.394
     257.699     188.574      20.295      49.393
     259.703     188.528      20.322      49.392
     261.708     188.495      20.350      49.392
     263.719     188.462      20.378      49.391
     265.724     188.419      20.405      49.391
     267.728     188.388      20.433      49.390
     269.732     188.346      20.461      49.390
     271.737     188.316      20.488      49.389
     273.741     188.275      20.516      49.389
     275.753     188.247      20.543      49.388
     277.758     188.208      20.571      49.388
     279.762     188.170      20.599      49.387
     281.767     188.133      20.626      49.386
     283.772     188.096      20.654      49.386
     285.777     188.060      20.681      49.385
     287.781     188.025      20.709      49.384
     289.793     187.990      20.737      49.384
     291.798     187.957      20.764      49.383
     293.803     187.912      20.792      49.383
     295.808     187.880      20.819      49.382
     297.814     187.838      20.847      49.381
     299.819     187.806      20.875      49.381
     301.824     187.765      20.902      49.380
     303.829     187.736      20.930      49.379
     305.834     187.696      20.958      49.379
     307.840     187.657      20.985      49.378
     309.845     187.630      21.013      49.377
     311.850     187.592      21.040      49.377
     313.856     187.555      21.068      49.376
     315.862     187.519      21.096      49.375
     317.867     187.484      21.123      49.375
     319.873     187.438      21.151      49.374
     321.879     187.404      21.178      49.373
     323.885     187.370      21.206      49.372
     325.890     187.338      21.233      49.372
     327.896     187.295      21.261      49.371
     329.902     187.264      21.289      49.370
     331.908     187.223      21.316      49.369
     333.914     187.193      21.344      49.369
     335.921     187.153      21.372      49.368
     337.927     187.114      21.399      49.367
     339.933     187.075      21.427      49.366
     341.939     187.049      21.454      49.366
     343.946     187.011      21.482      49.365
     345.952     186.975      21.510      49.364
     347.952     186.940      21.537      49.363
     349.958     186.893      21.565      49.362
     351.965     186.859      21.592      49.361
     353.972     186.826      21.620      49.361
     355.978     186.793      21.647      49.360
     357.985     186.750      21.675      49.359
     359.985     186.719      21.702      49.358
     361.992     186.677      21.730      49.357
     363.999     186.647      21.758      49.356
     366.006     186.607      21.785      49.356
     368.014     186.567      21.813      49.355
     370.013     186.540      21.840      49.354
     372.021     186.502      21.868      49.353
     374.028     186.464      21.896      49.352
     376.036     186.428      21.923      49.351
     378.036     186.392      21.951      49.350
     380.044     186.357      21.978      49.349
     382.051     186.322      22.006      49.348
     384.059     186.278      22.034      49.347
     386.060     186.244      22.061      49.347
     388.068     186.212      22.089      49.346
     390.076     186.170      22.116      49.345
     392.077     186.139      22.144      49.344
     394.085     186.098      22.171      49.343
     396.093     186.068      22.199      49.342
     398.094     186.029      22.226      49.341
     400.103     185.990      22.254      49.340
     402.111     185.963      22.282      49.339
     404.112     185.925      22.309      49.338
     406.121     185.888      22.337      49.337
     408.122     185.852      22.364      49.336
     410.131     185.817      22.392      49.335
     412.133     185.771      22.419      49.334
     414.142     185.737      22.447      49.333
     416.144     185.704      22.474      49.332
     418.153     185.671      22.502      49.331
     420.162     185.629      22.530      49.330
     422.164     185.597      22.557      49.329
     424.174     185.556      22.585      49.328
     426.175     185.526      22.612      49.327
     428.178     185.486      22.640      49.326
      -1.000     195.293      16.729      49.423
       1.010     195.254      16.757      49.424
       3.012     195.215      16.784      49.424
       5.022     195.177      16.812      49.424
       7.024     195.140      16.840      49.424
       9.034     195.104      16.867      49.425
      11.036     195.068      16.895      49.425
      13.046     195.033      16.923      49.425
      15.048     194.998      16.950      49.426
      17.057     194.954      16.978      49.426
      19.060     194.921      17.006      49.426
      21.069     194.878      17.033      49.426
      23.071     194.847      17.061      49.427
      25.073     194.805      17.088      49.427
      27.083     194.775      17.116      49.427
      29.085     194.735      17.144      49.427
      31.094     194.696      17.171      49.428
      33.096     194.668      17.199      49.428
      35.106     194.630      17.227      49.428
      37.108     194.592      17.254      49.428
      39.117     194.555      17.282      49.428
      41.119     194.520      17.310      49.429
      43.128     194.484      17.337      49.429
      45.130     194.439      17.365      49.429
      47.139     194.405      17.393      49.429
      49.142     194.372      17.420      49.429
      51.151     194.329      17.448      49.429
      53.153     194.298      17.476      49.430
      55.162     194.256      17.503      49.430
      57.171     194.226      17.531      49.430
      59.173     194.185      17.559      49.430
      61.182     194.145      17.586      49.430
      63.184     194.118      17.614      49.430
      65.193     194.079      17.642      49.430
      67.195     194.042      17.669      49.431
      69.204     194.005      17.697      49.431
      71.206     193.969      17.724      49.431
      73.215     193.934      17.752      49.431
      75.217     193.888      17.780      49.431
      77.226     193.854      17.807      49.431
      79.228     193.821      17.835      49.431
      81.237     193.788      17.863      49.431
      83.239     193.746      17.890      49.431
      85.248     193.714      17.918      49.431
      87.250     193.673      17.946      49.431
      89.259     193.632      17.973      49.431
      91.268     193.604      18.001      49.431
      93.270     193.565      18.029      49.431
      95.279     193.526      18.056      49.431
      97.280     193.489      18.084      49.431
      99.290     193.452      18.112      49.431
     101.291     193.415      18.139      49.431
     103.300     193.380      18.167      49.431
     105.302     193.345      18.194      49.431
     107.311     193.311      18.222      49.431
     109.313     193.266      18.250      49.431
     111.322     193.234      18.278      49.431
     113.324     193.202      18.305      49.431
     115.333     193.160      18.333      49.431
     117.335     193.129      18.360      49.431
     119.344     193.088      18.388      49.431
     121.353     193.048      18.416      49.431
     123.355     193.009      18.443      49.431
     125.364     192.982      18.471      49.431
     127.366     192.944      18.499      49.431
     129.375     192.906      18.526      49.431
     131.377     192.870      18.554      49.431
     133.386     192.834      18.582      49.430
     135.388     192.800      18.609      49.430
     137.397     192.754      18.637      49.430
     139.399     192.721      18.665      49.430
     141.408     192.688      18.692      49.430
     143.410     192.644      18.720      49.430
     145.419     192.613      18.748      49.430
     147.421     192.572      18.775      49.429
     149.430     192.541      18.803      49.429
     151.432     192.501      18.830      49.429
     153.441     192.462      18.858      49.429
     155.443     192.434      18.886      49.429
     157.453     192.396      18.913      49.429
     159.455     192.359      18.941      49.428
     161.464     192.322      18.969      49.428
     163.466     192.286      18.996      49.428
     165.475     192.251      19.024      49.428
     167.478     192.206      19.052      49.428
     169.487     192.172      19.079      49.427
     171.489     192.139      19.107      49.427
     173.498     192.095      19.135      49.427
     175.501     192.064      19.162      49.427
     177.510     192.022      19.190      49.426
     179.512     191.992      19.218      49.426
     181.522     191.952      19.245      49.426
     183.524     191.923      19.273      49.426
     185.534     191.884      19.301      49.425
     187.536     191.846      19.328      49.425
     189.545     191.808      19.356      49.425
     191.548     191.771      19.383      49.424
     193.557     191.735      19.411      49.424
     195.560     191.700      19.439      49.424
     197.562     191.665      19.466      49.424
     199.572     191.631      19.494      49.423
     201.574     191.587      19.522      49.423
     203.584     191.555      19.549      49.423
     205.587     191.512      19.577      49.422
     207.597     191.481      19.605      49.422
     209.599     191.439      19.632      49.421
     211.602     191.410      19.660      49.421
     213.612     191.370      19.688      49.421
     215.614     191.331      19.715      49.420
     217.624     191.292      19.743      49.420
     219.627     191.266      19.771      49.420
     221.637     191.229      19.798      49.419
     223.640     191.193      19.826      49.419
     225.643     191.157      19.853      49.418
     227.653     191.111      19.881      49.418
     229.656     191.077      19.909      49.417
     231.659     191.044      19.936      49.417
     233.669     191.011      19.964      49.417
     235.672     190.968      19.992      49.416
     237.682     190.937      20.019      49.416
     239.685     190.895      20.047      49.415
     241.688     190.866      20.074      49.415
     243.699     190.825      20.102      49.414
     245.702     190.786      20.130      49.414
     247.705     190.747      20.157      49.413
     249.716     190.710      20.185      49.413
     251.719     190.683      20.213      49.412
     253.722     190.647      20.240      49.412
     255.733     190.611      20.268      49.411
     257.736     190.565      20.296      49.411
     259.740     190.531      20.323      49.410
     261.751     190.498      20.351      49.410
     263.754     190.465      20.378      49.409
     265.758     190.421      20.406      49.409
     267.761     190.390      20.434      49.408
     269.772     190.348      20.461      49.408
     271.776     190.318      20.489      49.407
     273.780     190.278      20.517      49.407
     275.784     190.238      20.544      49.406
     277.795     190.211      20.572      49.405
     279.799     190.173      20.600      49.405
     281.803     190.135      20.627      49.404
     283.807     190.099      20.655      49.404
     285.818     190.063      20.682      49.403
     287.822     190.028      20.710      49.403
     289.826     189.993      20.738      49.402
     291.831     189.948      20.765      49.401
     293.835     189.915      20.793      49.401
     295.846     189.883      20.820      49.400
     297.851     189.840      20.848      49.399
     299.855     189.810      20.876      49.399
     301.860     189.768      20.903      49.398
     303.864     189.739      20.931      49.397
     305.869     189.699      20.958      49.397
     307.881     189.660      20.986      49.396
     309.885     189.622      21.014      49.395
     311.890     189.584      21.041      49.395
     313.895     189.548      21.069      49.394
     315.900     189.511      21.097      49.393
     317.905     189.476      21.124      49.393
     319.909     189.441      21.152      49.392
     321.914     189.407      21.179      49.391
     323.919     189.374      21.207      49.390
     325.932     189.330      21.235      49.390
     327.937     189.299      21.262      49.389
     329.942     189.256      21.290      49.388
     331.948     189.226      21.317      49.387
     333.953     189.186      21.345      49.387
     335.958     189.156      21.373      49.386
     337.964     189.118      21.400      49.385
     339.970     189.079      21.428      49.384
     341.975     189.041      21.455      49.383
     343.981     189.004      21.483      49.383
     345.987     188.968      21.511      49.382
     347.993     188.932      21.538      49.381
     349.998     188.897      21.566      49.380
     352.004     188.863      21.594      49.380
     354.010     188.830      21.621      49.379
     356.017     188.786      21.649      49.378
     358.023     188.754      21.676      49.377
     360.029     188.723      21.704      49.376
     362.028     188.681      21.731      49.375
     364.034     188.640      21.759      49.374
     366.041     188.611      21.787      49.374
     368.047     188.571      21.814      49.373
     370.054     188.533      21.842      49.372
     372.060     188.495      21.869      49.371
     374.067     188.468      21.897      49.370
     376.074     188.432      21.925      49.369
     378.073     188.396      21.952      49.368
     380.080     188.350      21.980      49.367
     382.087     188.316      22.007      49.366
     384.094     188.282      22.035      49.366
     386.101     188.249      22.062      49.365
     388.102     188.206      22.090      49.364
     390.109     188.174      22.118      49.363
     392.116     188.143      22.145      49.362
     394.124     188.102      22.173      49.361
     396.124     188.062      22.200      49.360
     398.131     188.033      22.228      49.359
     400.139     187.994      22.256      49.358
     402.147     187.956      22.283      49.357
     404.148     187.918      22.311      49.356
     406.156     187.882      22.338      49.355
     408.164     187.846      22.366      49.354
     410.164     187.810      22.393      49.353
     412.172     187.776      22.421      49.352
     414.181     187.742      22.448      49.351
     416.182     187.709      22.476      49.350
     418.190     187.665      22.504      49.349
     420.199     187.634      22.531      49.348
     422.200     187.591      22.559      49.347
     424.209     187.561      22.586      49.346
     426.210     187.520      22.614      49.345
     428.219     187.492      22.641      49.344
      -0.964     197.284      16.729      49.441
       1.046     197.256      16.756      49.442
       3.054     197.217      16.784      49.442
       5.056     197.179      16.812      49.442
       7.065     197.142      16.839      49.442
       9.067     197.106      16.867      49.443
      11.076     197.070      16.895      49.443
      13.077     197.035      16.922      49.443
      15.086     196.990      16.950      49.444
      17.087     196.956      16.977      49.444
      19.096     196.923      17.005      49.444
      21.105     196.880      17.033      49.444
      23.106     196.849      17.060      49.445
      25.115     196.807      17.088      49.445
      27.117     196.777      17.116      49.445
      29.125     196.737      17.143      49.445
      31.134     196.697      17.171      49.445
      33.135     196.659      17.199      49.446
      35.144     196.631      17.226      49.446
      37.145     196.594      17.254      49.446
      39.154     196.557      17.282      49.446
      41.162     196.522      17.309      49.447
      43.163     196.475      17.337      49.447
      45.172     196.441      17.365      49.447
      47.173     196.407      17.392      49.447
      49.182     196.374      17.420      49.447
      51.190     196.331      17.448      49.447
      53.192     196.299      17.475      49.448
      55.200     196.257      17.503      49.448
      57.201     196.227      17.531      49.448
      59.210     196.187      17.558      49.448
      61.218     196.147      17.586      49.448
      63.219     196.108      17.614      49.448
      65.228     196.081      17.641      49.448
      67.236     196.044      17.669      49.449
      69.237     196.007      17.697      49.449
      71.246     195.971      17.724      49.449
      73.246     195.924      17.752      49.449
      75.255     195.889      17.780      49.449
      77.263     195.855      17.807      49.449
      79.264     195.823      17.835      49.449
      81.273     195.779      17.863      49.449
      83.281     195.747      17.890      49.449
      85.282     195.705      17.918      49.449
      87.291     195.675      17.946      49.449
      89.292     195.634      17.973      49.449
      91.300     195.594      18.001      49.449
      93.308     195.566      18.029      49.449
      95.309     195.528      18.056      49.449
      97.318     195.490      18.084      49.449
      99.326     195.453      18.112      49.449
     101.327     195.417      18.139      49.449
     103.335     195.381      18.167      49.449
     105.344     195.347      18.195      49.449
     107.345     195.301      18.222      49.449
     109.353     195.268      18.250      49.449
     111.354     195.236      18.278      49.449
     113.363     195.193      18.305      49.449
     115.371     195.161      18.333      49.449
     117.372     195.120      18.361      49.449
     119.380     195.090      18.388      49.449
     121.389     195.050      18.416      49.449
     123.390     195.011      18.444      49.449
     125.398     194.972      18.471      49.449
     127.407     194.945      18.499      49.449
     129.408     194.908      18.527      49.449
     131.416     194.872      18.554      49.449
     133.417     194.836      18.582      49.448
     135.426     194.790      18.610      49.448
     137.434     194.756      18.637      49.448
